1	test	100	CBTh	in---word	0.2592
1	test	100	CBTh	next-word	0.2374
1	test	100	RBTh	in---word	0.2251
1	test	100	RBTh	next-word	0.2535
1	test	100	CPBTh	in---word	0.2294
1	test	100	CPBTh	next-word	0.2214
1	test	100	RPBTh	in---word	0.2125
1	test	100	RPBTh	next-word	0.2356
1	test	100	STSTh	in---word	0.2282
1	test	100	STSTh	next-word	0.2378
1	test	101	CBTh	in---word	0.2501
1	test	101	CBTh	next-word	0.2566
1	test	101	RBTh	in---word	0.2949
1	test	101	RBTh	next-word	0.2775
1	test	101	CPBTh	in---word	0.2852
1	test	101	CPBTh	next-word	0.2709
1	test	101	RPBTh	in---word	0.2995
1	test	101	RPBTh	next-word	0.3053
1	test	101	STSTh	in---word	0.3038
1	test	101	STSTh	next-word	0.2965
1	test	102	CBTh	in---word	0.3158
1	test	102	CBTh	next-word	0.2924
1	test	102	RBTh	in---word	0.2891
1	test	102	RBTh	next-word	0.303
1	test	102	CPBTh	in---word	0.3869
1	test	102	CPBTh	next-word	0.3769
1	test	102	RPBTh	in---word	0.3274
1	test	102	RPBTh	next-word	0.343
1	test	102	STSTh	in---word	0.35
1	test	102	STSTh	next-word	0.3642
1	test	103	CBTh	in---word	0.3274
1	test	103	CBTh	next-word	0.2991
1	test	103	RBTh	in---word	0.3092
1	test	103	RBTh	next-word	0.3487
1	test	103	CPBTh	in---word	0.404
1	test	103	CPBTh	next-word	0.3637
1	test	103	RPBTh	in---word	0.3588
1	test	103	RPBTh	next-word	0.3813
1	test	103	STSTh	in---word	0.357
1	test	103	STSTh	next-word	0.3389
1	test	104	CBTh	in---word	0.3746
1	test	104	CBTh	next-word	0.3448
1	test	104	RBTh	in---word	0.3449
1	test	104	RBTh	next-word	0.3542
1	test	104	CPBTh	in---word	0.4157
1	test	104	CPBTh	next-word	0.4226
1	test	104	RPBTh	in---word	0.3935
1	test	104	RPBTh	next-word	0.3548
1	test	104	STSTh	in---word	0.3696
1	test	104	STSTh	next-word	0.3627
