1	pretest	9	CBTh	in-word	0.06217
1	pretest	9	CBTh	next-word	0.0608
1	pretest	9	RBTh	in-word	0.08652
1	pretest	9	RBTh	next-word	0.09836
1	pretest	9	CPBTh	in-word	0.09543
1	pretest	9	CPBTh	next-word	0.03732
1	pretest	9	RPBTh	in-word	0.07691
1	pretest	9	RPBTh	next-word	0.1055
1	pretest	9	STSTh	in-word	0.1029
1	pretest	9	STSTh	next-word	0.09748
1	pretest	19	CBTh	in-word	0.09976
1	pretest	19	CBTh	next-word	0.1565
1	pretest	19	RBTh	in-word	0.1846
1	pretest	19	RBTh	next-word	0.135
1	pretest	19	CPBTh	in-word	0.127
1	pretest	19	CPBTh	next-word	0.114
1	pretest	19	RPBTh	in-word	0.237
1	pretest	19	RPBTh	next-word	0.2392
1	pretest	19	STSTh	in-word	0.18
1	pretest	19	STSTh	next-word	0.1704
1	pretest	29	CBTh	in-word	0.1695
1	pretest	29	CBTh	next-word	0.1701
1	pretest	29	RBTh	in-word	0.2625
1	pretest	29	RBTh	next-word	0.2648
1	pretest	29	CPBTh	in-word	0.1814
1	pretest	29	CPBTh	next-word	0.1505
1	pretest	29	RPBTh	in-word	0.2421
1	pretest	29	RPBTh	next-word	0.2796
1	pretest	29	STSTh	in-word	0.2322
1	pretest	29	STSTh	next-word	0.2468
1	pretest	39	CBTh	in-word	0.1941
1	pretest	39	CBTh	next-word	0.1684
1	pretest	39	RBTh	in-word	0.3002
1	pretest	39	RBTh	next-word	0.2956
1	pretest	39	CPBTh	in-word	0.2196
1	pretest	39	CPBTh	next-word	0.2249
1	pretest	39	RPBTh	in-word	0.2948
1	pretest	39	RPBTh	next-word	0.3041
1	pretest	39	STSTh	in-word	0.2942
1	pretest	39	STSTh	next-word	0.2836
1	pretest	49	CBTh	in-word	0.2121
1	pretest	49	CBTh	next-word	0.1972
1	pretest	49	RBTh	in-word	0.2666
1	pretest	49	RBTh	next-word	0.2708
1	pretest	49	CPBTh	in-word	0.1855
1	pretest	49	CPBTh	next-word	0.2012
1	pretest	49	RPBTh	in-word	0.2733
1	pretest	49	RPBTh	next-word	0.2825
1	pretest	49	STSTh	in-word	0.2938
1	pretest	49	STSTh	next-word	0.2954
